% function evaluation | noise-free fitness - Fopt (7.948000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
20748 +1.752678241e-03 +1.752678241e-03 +5.309175268e+01 +5.309175268e+01 -1.5042e+00 -3.5452e+00 -6.1667e-01 -3.7936e+00 +5.2997e-01 +6.1786e-01 +8.0842e-01 -4.0056e+00 +2.3763e+00 -3.7152e+00 +3.6983e+00 +1.3678e+00 +2.1960e+00 +1.1566e+00 -7.3331e-01 -1.9707e+00 +6.9053e-01 -2.9863e-01 +2.3479e+00 -1.7539e+00
21151 +1.374649625e-03 +1.374649625e-03 +5.309137465e+01 +5.309137465e+01 -1.4963e+00 -3.5382e+00 -6.2445e-01 -3.7779e+00 +5.3751e-01 +6.2032e-01 +8.1003e-01 -3.9935e+00 +2.3585e+00 -3.7389e+00 +3.7110e+00 +1.3797e+00 +2.1851e+00 +1.1847e+00 -7.2891e-01 -1.9626e+00 +6.8753e-01 -3.0340e-01 +2.3562e+00 -1.7676e+00
21154 +1.225540172e-03 +1.225540172e-03 +5.309122554e+01 +5.309122554e+01 -1.4969e+00 -3.5343e+00 -6.1717e-01 -3.7818e+00 +5.3153e-01 +6.1927e-01 +8.0975e-01 -3.9800e+00 +2.3666e+00 -3.7399e+00 +3.7100e+00 +1.3756e+00 +2.1995e+00 +1.1732e+00 -7.2798e-01 -1.9490e+00 +6.9078e-01 -3.0136e-01 +2.3556e+00 -1.7666e+00
21310 +1.125440166e-03 +1.125440166e-03 +5.309112544e+01 +5.309112544e+01 -1.4918e+00 -3.5424e+00 -6.3674e-01 -3.7871e+00 +5.3630e-01 +6.2153e-01 +8.1587e-01 -3.9772e+00 +2.3776e+00 -3.7251e+00 +3.6888e+00 +1.3813e+00 +2.1979e+00 +1.1702e+00 -7.3054e-01 -1.9733e+00 +6.8451e-01 -3.0627e-01 +2.3601e+00 -1.7538e+00
21360 +1.099938825e-03 +1.099938825e-03 +5.309109994e+01 +5.309109994e+01 -1.4783e+00 -3.5418e+00 -6.1164e-01 -3.7845e+00 +5.5505e-01 +6.2849e-01 +8.1967e-01 -3.9818e+00 +2.3731e+00 -3.7311e+00 +3.7067e+00 +1.3815e+00 +2.1904e+00 +1.1634e+00 -7.3581e-01 -1.9631e+00 +6.8948e-01 -3.0076e-01 +2.3685e+00 -1.7693e+00
21651 +1.033370079e-03 +1.033370079e-03 +5.309103337e+01 +5.309103337e+01 -1.4897e+00 -3.5440e+00 -6.0569e-01 -3.7916e+00 +5.4000e-01 +6.1807e-01 +8.0609e-01 -3.9743e+00 +2.3787e+00 -3.7328e+00 +3.7021e+00 +1.3759e+00 +2.1943e+00 +1.1617e+00 -7.1679e-01 -1.9698e+00 +6.8156e-01 -3.0593e-01 +2.3482e+00 -1.7696e+00
21663 +9.351854417e-04 +9.351854417e-04 +5.309093519e+01 +5.309093519e+01 -1.4938e+00 -3.5458e+00 -6.1259e-01 -3.7832e+00 +5.3955e-01 +6.1638e-01 +8.1339e-01 -3.9745e+00 +2.3744e+00 -3.7292e+00 +3.7080e+00 +1.3839e+00 +2.1975e+00 +1.1639e+00 -7.1636e-01 -1.9785e+00 +6.7803e-01 -2.9915e-01 +2.3481e+00 -1.7592e+00
22250 +8.953150747e-04 +8.953150747e-04 +5.309089532e+01 +5.309089532e+01 -1.4777e+00 -3.5300e+00 -6.1489e-01 -3.7920e+00 +5.4470e-01 +6.2459e-01 +8.0320e-01 -3.9730e+00 +2.3683e+00 -3.7320e+00 +3.6986e+00 +1.3830e+00 +2.1896e+00 +1.1662e+00 -7.3428e-01 -1.9681e+00 +6.9722e-01 -3.0311e-01 +2.3460e+00 -1.7569e+00
22386 +6.642288055e-04 +6.642288055e-04 +5.309066423e+01 +5.309066423e+01 -1.4775e+00 -3.5487e+00 -6.1892e-01 -3.7950e+00 +5.4537e-01 +6.3382e-01 +8.1413e-01 -3.9769e+00 +2.3649e+00 -3.7278e+00 +3.7050e+00 +1.3711e+00 +2.1881e+00 +1.1726e+00 -7.2065e-01 -1.9706e+00 +6.8745e-01 -3.0532e-01 +2.3538e+00 -1.7574e+00
22419 +5.372108080e-04 +5.372108080e-04 +5.309053721e+01 +5.309053721e+01 -1.4885e+00 -3.5461e+00 -6.1635e-01 -3.7958e+00 +5.4967e-01 +6.2504e-01 +8.2126e-01 -3.9806e+00 +2.3647e+00 -3.7298e+00 +3.7132e+00 +1.3793e+00 +2.1875e+00 +1.1755e+00 -7.2050e-01 -1.9711e+00 +6.8512e-01 -3.0097e-01 +2.3473e+00 -1.7591e+00
22444 +5.051625331e-04 +5.051625331e-04 +5.309050516e+01 +5.309050516e+01 -1.4909e+00 -3.5307e+00 -6.1758e-01 -3.7947e+00 +5.4088e-01 +6.2768e-01 +8.1326e-01 -3.9791e+00 +2.3634e+00 -3.7287e+00 +3.7072e+00 +1.3833e+00 +2.1866e+00 +1.1715e+00 -7.2018e-01 -1.9579e+00 +6.7959e-01 -3.0318e-01 +2.3467e+00 -1.7569e+00
22721 +4.845856985e-04 +4.845856985e-04 +5.309048459e+01 +5.309048459e+01 -1.4890e+00 -3.5387e+00 -6.2286e-01 -3.7862e+00 +5.5063e-01 +6.3514e-01 +8.1396e-01 -3.9762e+00 +2.3708e+00 -3.7196e+00 +3.7085e+00 +1.3802e+00 +2.1867e+00 +1.1641e+00 -7.2780e-01 -1.9537e+00 +6.8486e-01 -3.0126e-01 +2.3514e+00 -1.7608e+00
22726 +3.642261265e-04 +3.642261265e-04 +5.309036423e+01 +5.309036423e+01 -1.4863e+00 -3.5471e+00 -6.1920e-01 -3.7825e+00 +5.4935e-01 +6.3117e-01 +8.2180e-01 -3.9791e+00 +2.3714e+00 -3.7201e+00 +3.7020e+00 +1.3726e+00 +2.1902e+00 +1.1639e+00 -7.2938e-01 -1.9638e+00 +6.8607e-01 -2.9607e-01 +2.3510e+00 -1.7595e+00
23567 +3.605923575e-04 +3.605923575e-04 +5.309036059e+01 +5.309036059e+01 -1.4847e+00 -3.5439e+00 -6.2126e-01 -3.7864e+00 +5.4030e-01 +6.2791e-01 +8.1434e-01 -3.9803e+00 +2.3790e+00 -3.7260e+00 +3.7093e+00 +1.3810e+00 +2.1951e+00 +1.1729e+00 -7.2160e-01 -1.9635e+00 +6.9291e-01 -2.9932e-01 +2.3466e+00 -1.7552e+00
24235 +3.538176680e-04 +3.538176680e-04 +5.309035382e+01 +5.309035382e+01 -1.4828e+00 -3.5325e+00 -6.2408e-01 -3.7908e+00 +5.3912e-01 +6.2607e-01 +8.2380e-01 -3.9823e+00 +2.3655e+00 -3.7214e+00 +3.7017e+00 +1.3724e+00 +2.1898e+00 +1.1715e+00 -7.3530e-01 -1.9622e+00 +6.8709e-01 -3.0347e-01 +2.3405e+00 -1.7596e+00
24304 +3.462462606e-04 +3.462462606e-04 +5.309034625e+01 +5.309034625e+01 -1.4806e+00 -3.5352e+00 -6.2703e-01 -3.7917e+00 +5.4398e-01 +6.2628e-01 +8.1637e-01 -3.9826e+00 +2.3721e+00 -3.7376e+00 +3.7057e+00 +1.3741e+00 +2.1893e+00 +1.1691e+00 -7.2503e-01 -1.9668e+00 +6.8929e-01 -3.0521e-01 +2.3441e+00 -1.7572e+00
24326 +3.335177213e-04 +3.335177213e-04 +5.309033352e+01 +5.309033352e+01 -1.4799e+00 -3.5320e+00 -6.2531e-01 -3.7992e+00 +5.4222e-01 +6.2942e-01 +8.1513e-01 -3.9810e+00 +2.3681e+00 -3.7292e+00 +3.7062e+00 +1.3766e+00 +2.1931e+00 +1.1664e+00 -7.2954e-01 -1.9648e+00 +6.8705e-01 -2.9950e-01 +2.3486e+00 -1.7553e+00
24334 +2.538054339e-04 +2.538054339e-04 +5.309025381e+01 +5.309025381e+01 -1.4829e+00 -3.5345e+00 -6.2245e-01 -3.7926e+00 +5.4129e-01 +6.2923e-01 +8.1638e-01 -3.9796e+00 +2.3708e+00 -3.7325e+00 +3.7062e+00 +1.3771e+00 +2.1928e+00 +1.1693e+00 -7.3063e-01 -1.9618e+00 +6.8752e-01 -2.9846e-01 +2.3459e+00 -1.7543e+00
24891 +2.014790831e-04 +2.014790831e-04 +5.309020148e+01 +5.309020148e+01 -1.4866e+00 -3.5365e+00 -6.2504e-01 -3.7942e+00 +5.4172e-01 +6.2640e-01 +8.2355e-01 -3.9803e+00 +2.3737e+00 -3.7259e+00 +3.7000e+00 +1.3845e+00 +2.1915e+00 +1.1601e+00 -7.2706e-01 -1.9657e+00 +6.8801e-01 -2.9903e-01 +2.3503e+00 -1.7599e+00
25482 +1.878055432e-04 +1.878055432e-04 +5.309018781e+01 +5.309018781e+01 -1.4933e+00 -3.5359e+00 -6.2033e-01 -3.7911e+00 +5.4366e-01 +6.2714e-01 +8.2136e-01 -3.9853e+00 +2.3710e+00 -3.7217e+00 +3.7032e+00 +1.3802e+00 +2.1939e+00 +1.1673e+00 -7.3246e-01 -1.9697e+00 +6.8372e-01 -3.0218e-01 +2.3489e+00 -1.7593e+00
25524 +1.785734275e-04 +1.785734275e-04 +5.309017857e+01 +5.309017857e+01 -1.4836e+00 -3.5386e+00 -6.2149e-01 -3.7926e+00 +5.4802e-01 +6.2329e-01 +8.2193e-01 -3.9873e+00 +2.3724e+00 -3.7237e+00 +3.7026e+00 +1.3776e+00 +2.1897e+00 +1.1658e+00 -7.2574e-01 -1.9681e+00 +6.8370e-01 -3.0580e-01 +2.3494e+00 -1.7647e+00
25591 +1.493882239e-04 +1.493882239e-04 +5.309014939e+01 +5.309014939e+01 -1.4929e+00 -3.5374e+00 -6.2179e-01 -3.7940e+00 +5.4585e-01 +6.2555e-01 +8.1490e-01 -3.9852e+00 +2.3695e+00 -3.7246e+00 +3.7080e+00 +1.3778e+00 +2.1896e+00 +1.1685e+00 -7.2920e-01 -1.9688e+00 +6.8650e-01 -3.0101e-01 +2.3479e+00 -1.7602e+00
26001 +1.459799069e-04 +1.459799069e-04 +5.309014598e+01 +5.309014598e+01 -1.4902e+00 -3.5341e+00 -6.2458e-01 -3.7917e+00 +5.4135e-01 +6.2458e-01 +8.2036e-01 -3.9849e+00 +2.3730e+00 -3.7249e+00 +3.7005e+00 +1.3821e+00 +2.1908e+00 +1.1708e+00 -7.2705e-01 -1.9642e+00 +6.8755e-01 -2.9976e-01 +2.3502e+00 -1.7580e+00
26121 +1.366734720e-04 +1.366734720e-04 +5.309013667e+01 +5.309013667e+01 -1.4862e+00 -3.5363e+00 -6.2141e-01 -3.7972e+00 +5.4238e-01 +6.2350e-01 +8.1798e-01 -3.9864e+00 +2.3722e+00 -3.7241e+00 +3.7034e+00 +1.3763e+00 +2.1933e+00 +1.1681e+00 -7.2617e-01 -1.9655e+00 +6.8726e-01 -3.0521e-01 +2.3476e+00 -1.7604e+00
26337 +1.109810859e-04 +1.109810859e-04 +5.309011098e+01 +5.309011098e+01 -1.4866e+00 -3.5410e+00 -6.1849e-01 -3.7873e+00 +5.4185e-01 +6.2975e-01 +8.2429e-01 -3.9812e+00 +2.3747e+00 -3.7234e+00 +3.7057e+00 +1.3756e+00 +2.1900e+00 +1.1660e+00 -7.2931e-01 -1.9638e+00 +6.8805e-01 -2.9942e-01 +2.3468e+00 -1.7607e+00
26394 +9.825393202e-05 +9.825393202e-05 +5.309009825e+01 +5.309009825e+01 -1.4870e+00 -3.5355e+00 -6.2231e-01 -3.7903e+00 +5.4210e-01 +6.2184e-01 +8.2061e-01 -3.9816e+00 +2.3691e+00 -3.7252e+00 +3.7089e+00 +1.3792e+00 +2.1922e+00 +1.1661e+00 -7.2203e-01 -1.9636e+00 +6.8679e-01 -2.9692e-01 +2.3466e+00 -1.7589e+00
26395 +9.196138747e-05 +9.196138747e-05 +5.309009196e+01 +5.309009196e+01 -1.4849e+00 -3.5344e+00 -6.2334e-01 -3.7898e+00 +5.4294e-01 +6.2523e-01 +8.1571e-01 -3.9799e+00 +2.3695e+00 -3.7262e+00 +3.7052e+00 +1.3808e+00 +2.1872e+00 +1.1688e+00 -7.2778e-01 -1.9655e+00 +6.9021e-01 -3.0250e-01 +2.3471e+00 -1.7623e+00
27038 +8.932113181e-05 +8.932113181e-05 +5.309008932e+01 +5.309008932e+01 -1.4851e+00 -3.5392e+00 -6.2531e-01 -3.7900e+00 +5.4105e-01 +6.2199e-01 +8.1745e-01 -3.9840e+00 +2.3707e+00 -3.7214e+00 +3.7061e+00 +1.3772e+00 +2.1929e+00 +1.1664e+00 -7.2755e-01 -1.9668e+00 +6.8844e-01 -3.0062e-01 +2.3435e+00 -1.7594e+00
27175 +8.847244412e-05 +8.847244412e-05 +5.309008847e+01 +5.309008847e+01 -1.4850e+00 -3.5372e+00 -6.1973e-01 -3.7865e+00 +5.3910e-01 +6.2639e-01 +8.1503e-01 -3.9839e+00 +2.3687e+00 -3.7265e+00 +3.7045e+00 +1.3795e+00 +2.1913e+00 +1.1686e+00 -7.2548e-01 -1.9643e+00 +6.8578e-01 -3.0441e-01 +2.3458e+00 -1.7647e+00
27415 +7.265442586e-05 +7.265442586e-05 +5.309007265e+01 +5.309007265e+01 -1.4869e+00 -3.5383e+00 -6.2199e-01 -3.7907e+00 +5.3917e-01 +6.2760e-01 +8.1774e-01 -3.9870e+00 +2.3720e+00 -3.7247e+00 +3.7030e+00 +1.3790e+00 +2.1901e+00 +1.1676e+00 -7.2596e-01 -1.9668e+00 +6.8668e-01 -2.9812e-01 +2.3466e+00 -1.7570e+00
27446 +6.907636320e-05 +6.907636320e-05 +5.309006908e+01 +5.309006908e+01 -1.4876e+00 -3.5346e+00 -6.2202e-01 -3.7917e+00 +5.3986e-01 +6.2793e-01 +8.1655e-01 -3.9833e+00 +2.3720e+00 -3.7262e+00 +3.7042e+00 +1.3806e+00 +2.1927e+00 +1.1669e+00 -7.2479e-01 -1.9659e+00 +6.8615e-01 -2.9937e-01 +2.3445e+00 -1.7595e+00
27632 +5.916445019e-05 +5.916445019e-05 +5.309005916e+01 +5.309005916e+01 -1.4848e+00 -3.5357e+00 -6.2229e-01 -3.7907e+00 +5.4136e-01 +6.2593e-01 +8.2230e-01 -3.9826e+00 +2.3714e+00 -3.7240e+00 +3.7057e+00 +1.3800e+00 +2.1922e+00 +1.1697e+00 -7.2438e-01 -1.9656e+00 +6.8656e-01 -3.0077e-01 +2.3470e+00 -1.7634e+00
27815 +5.413721590e-05 +5.413721590e-05 +5.309005414e+01 +5.309005414e+01 -1.4861e+00 -3.5388e+00 -6.1825e-01 -3.7904e+00 +5.3756e-01 +6.2779e-01 +8.1714e-01 -3.9851e+00 +2.3703e+00 -3.7269e+00 +3.7065e+00 +1.3778e+00 +2.1914e+00 +1.1667e+00 -7.2514e-01 -1.9655e+00 +6.8713e-01 -3.0068e-01 +2.3469e+00 -1.7605e+00
28051 +5.208264611e-05 +5.208264611e-05 +5.309005208e+01 +5.309005208e+01 -1.4873e+00 -3.5355e+00 -6.2176e-01 -3.7905e+00 +5.4050e-01 +6.2363e-01 +8.1608e-01 -3.9823e+00 +2.3692e+00 -3.7252e+00 +3.7042e+00 +1.3795e+00 +2.1912e+00 +1.1650e+00 -7.2378e-01 -1.9634e+00 +6.9004e-01 -3.0276e-01 +2.3472e+00 -1.7632e+00
28075 +4.042131486e-05 +4.042131486e-05 +5.309004042e+01 +5.309004042e+01 -1.4866e+00 -3.5383e+00 -6.2243e-01 -3.7894e+00 +5.4211e-01 +6.2305e-01 +8.2062e-01 -3.9840e+00 +2.3704e+00 -3.7243e+00 +3.7038e+00 +1.3775e+00 +2.1907e+00 +1.1634e+00 -7.2609e-01 -1.9639e+00 +6.8905e-01 -3.0068e-01 +2.3466e+00 -1.7579e+00
28502 +3.637818013e-05 +3.637818013e-05 +5.309003638e+01 +5.309003638e+01 -1.4869e+00 -3.5369e+00 -6.1910e-01 -3.7881e+00 +5.4311e-01 +6.2691e-01 +8.1758e-01 -3.9851e+00 +2.3695e+00 -3.7263e+00 +3.7046e+00 +1.3781e+00 +2.1915e+00 +1.1675e+00 -7.2818e-01 -1.9654e+00 +6.8597e-01 -3.0030e-01 +2.3467e+00 -1.7607e+00
28800 +3.625307994e-05 +3.625307994e-05 +5.309003625e+01 +5.309003625e+01 -1.4853e+00 -3.5387e+00 -6.2001e-01 -3.7887e+00 +5.3947e-01 +6.2545e-01 +8.1773e-01 -3.9834e+00 +2.3701e+00 -3.7241e+00 +3.7036e+00 +1.3777e+00 +2.1904e+00 +1.1670e+00 -7.2625e-01 -1.9635e+00 +6.8710e-01 -2.9881e-01 +2.3458e+00 -1.7592e+00
28914 +3.515721035e-05 +3.515721035e-05 +5.309003516e+01 +5.309003516e+01 -1.4867e+00 -3.5377e+00 -6.2368e-01 -3.7896e+00 +5.4185e-01 +6.2422e-01 +8.1889e-01 -3.9838e+00 +2.3697e+00 -3.7229e+00 +3.7033e+00 +1.3789e+00 +2.1901e+00 +1.1654e+00 -7.2722e-01 -1.9671e+00 +6.8555e-01 -2.9930e-01 +2.3454e+00 -1.7620e+00
29062 +3.066598401e-05 +3.066598401e-05 +5.309003067e+01 +5.309003067e+01 -1.4873e+00 -3.5378e+00 -6.2107e-01 -3.7886e+00 +5.3754e-01 +6.2603e-01 +8.1889e-01 -3.9825e+00 +2.3692e+00 -3.7243e+00 +3.7041e+00 +1.3790e+00 +2.1901e+00 +1.1660e+00 -7.2400e-01 -1.9660e+00 +6.8806e-01 -3.0031e-01 +2.3485e+00 -1.7636e+00
29780 +2.365747979e-05 +2.365747979e-05 +5.309002366e+01 +5.309002366e+01 -1.4859e+00 -3.5384e+00 -6.2151e-01 -3.7894e+00 +5.4082e-01 +6.2676e-01 +8.1762e-01 -3.9837e+00 +2.3702e+00 -3.7271e+00 +3.7037e+00 +1.3782e+00 +2.1905e+00 +1.1669e+00 -7.2423e-01 -1.9656e+00 +6.8779e-01 -2.9911e-01 +2.3454e+00 -1.7606e+00
30000 +2.253864129e-05 +2.253864129e-05 +5.309002254e+01 +5.309002254e+01 -1.4872e+00 -3.5384e+00 -6.2215e-01 -3.7898e+00 +5.4206e-01 +6.2683e-01 +8.1813e-01 -3.9837e+00 +2.3718e+00 -3.7219e+00 +3.7042e+00 +1.3783e+00 +2.1895e+00 +1.1653e+00 -7.2716e-01 -1.9643e+00 +6.8886e-01 -3.0217e-01 +2.3476e+00 -1.7613e+00
30002 +2.022874583e-05 +2.022874583e-05 +5.309002023e+01 +5.309002023e+01 -1.4869e+00 -3.5381e+00 -6.2068e-01 -3.7891e+00 +5.4238e-01 +6.2652e-01 +8.1689e-01 -3.9830e+00 +2.3706e+00 -3.7234e+00 +3.7032e+00 +1.3789e+00 +2.1913e+00 +1.1654e+00 -7.2653e-01 -1.9660e+00 +6.8787e-01 -3.0070e-01 +2.3476e+00 -1.7594e+00
30014 +1.827936742e-05 +1.827936742e-05 +5.309001828e+01 +5.309001828e+01 -1.4855e+00 -3.5385e+00 -6.2118e-01 -3.7889e+00 +5.4162e-01 +6.2628e-01 +8.1826e-01 -3.9825e+00 +2.3713e+00 -3.7238e+00 +3.7021e+00 +1.3788e+00 +2.1902e+00 +1.1653e+00 -7.2421e-01 -1.9648e+00 +6.8803e-01 -3.0071e-01 +2.3470e+00 -1.7613e+00
30657 +1.428465735e-05 +1.428465735e-05 +5.309001428e+01 +5.309001428e+01 -1.4868e+00 -3.5372e+00 -6.2093e-01 -3.7868e+00 +5.4127e-01 +6.2562e-01 +8.1881e-01 -3.9831e+00 +2.3696e+00 -3.7251e+00 +3.7048e+00 +1.3784e+00 +2.1916e+00 +1.1647e+00 -7.2633e-01 -1.9665e+00 +6.8658e-01 -2.9963e-01 +2.3477e+00 -1.7618e+00
31434 +1.410135339e-05 +1.410135339e-05 +5.309001410e+01 +5.309001410e+01 -1.4875e+00 -3.5377e+00 -6.2006e-01 -3.7893e+00 +5.4204e-01 +6.2424e-01 +8.1796e-01 -3.9825e+00 +2.3702e+00 -3.7252e+00 +3.7044e+00 +1.3779e+00 +2.1911e+00 +1.1656e+00 -7.2491e-01 -1.9662e+00 +6.8785e-01 -2.9998e-01 +2.3486e+00 -1.7614e+00
31662 +1.321858835e-05 +1.321858835e-05 +5.309001322e+01 +5.309001322e+01 -1.4859e+00 -3.5364e+00 -6.1991e-01 -3.7880e+00 +5.4092e-01 +6.2684e-01 +8.1937e-01 -3.9836e+00 +2.3708e+00 -3.7248e+00 +3.7046e+00 +1.3782e+00 +2.1913e+00 +1.1651e+00 -7.2627e-01 -1.9651e+00 +6.8960e-01 -3.0024e-01 +2.3465e+00 -1.7620e+00
31841 +1.295811601e-05 +1.295811601e-05 +5.309001296e+01 +5.309001296e+01 -1.4873e+00 -3.5382e+00 -6.1958e-01 -3.7886e+00 +5.4104e-01 +6.2604e-01 +8.1902e-01 -3.9839e+00 +2.3698e+00 -3.7247e+00 +3.7032e+00 +1.3772e+00 +2.1909e+00 +1.1664e+00 -7.2502e-01 -1.9659e+00 +6.8806e-01 -3.0050e-01 +2.3480e+00 -1.7600e+00
31883 +1.156089380e-05 +1.156089380e-05 +5.309001156e+01 +5.309001156e+01 -1.4877e+00 -3.5387e+00 -6.2153e-01 -3.7896e+00 +5.4143e-01 +6.2588e-01 +8.1861e-01 -3.9834e+00 +2.3700e+00 -3.7266e+00 +3.7041e+00 +1.3773e+00 +2.1920e+00 +1.1657e+00 -7.2587e-01 -1.9653e+00 +6.8830e-01 -2.9996e-01 +2.3480e+00 -1.7609e+00
31885 +1.145447584e-05 +1.145447584e-05 +5.309001145e+01 +5.309001145e+01 -1.4864e+00 -3.5381e+00 -6.2160e-01 -3.7894e+00 +5.4162e-01 +6.2527e-01 +8.1982e-01 -3.9829e+00 +2.3704e+00 -3.7257e+00 +3.7036e+00 +1.3765e+00 +2.1921e+00 +1.1664e+00 -7.2558e-01 -1.9652e+00 +6.8865e-01 -3.0076e-01 +2.3479e+00 -1.7609e+00
31908 +8.419155535e-06 +8.419155535e-06 +5.309000842e+01 +5.309000842e+01 -1.4864e+00 -3.5375e+00 -6.2241e-01 -3.7897e+00 +5.4076e-01 +6.2545e-01 +8.1987e-01 -3.9835e+00 +2.3705e+00 -3.7250e+00 +3.7043e+00 +1.3775e+00 +2.1917e+00 +1.1663e+00 -7.2477e-01 -1.9650e+00 +6.8723e-01 -3.0064e-01 +2.3471e+00 -1.7617e+00
32013 +7.412754002e-06 +7.412754002e-06 +5.309000741e+01 +5.309000741e+01 -1.4866e+00 -3.5375e+00 -6.2194e-01 -3.7883e+00 +5.4106e-01 +6.2728e-01 +8.1974e-01 -3.9834e+00 +2.3700e+00 -3.7257e+00 +3.7048e+00 +1.3772e+00 +2.1908e+00 +1.1664e+00 -7.2668e-01 -1.9643e+00 +6.8810e-01 -3.0143e-01 +2.3473e+00 -1.7617e+00
32155 +7.016066860e-06 +7.016066860e-06 +5.309000702e+01 +5.309000702e+01 -1.4862e+00 -3.5383e+00 -6.2215e-01 -3.7885e+00 +5.4198e-01 +6.2591e-01 +8.1938e-01 -3.9833e+00 +2.3704e+00 -3.7250e+00 +3.7053e+00 +1.3770e+00 +2.1909e+00 +1.1661e+00 -7.2560e-01 -1.9649e+00 +6.8910e-01 -3.0057e-01 +2.3469e+00 -1.7603e+00
32164 +5.306236574e-06 +5.306236574e-06 +5.309000531e+01 +5.309000531e+01 -1.4868e+00 -3.5374e+00 -6.2117e-01 -3.7888e+00 +5.4117e-01 +6.2616e-01 +8.1903e-01 -3.9835e+00 +2.3702e+00 -3.7255e+00 +3.7046e+00 +1.3769e+00 +2.1908e+00 +1.1649e+00 -7.2576e-01 -1.9645e+00 +6.8926e-01 -3.0046e-01 +2.3473e+00 -1.7615e+00
32648 +4.844839467e-06 +4.844839467e-06 +5.309000484e+01 +5.309000484e+01 -1.4864e+00 -3.5371e+00 -6.2184e-01 -3.7887e+00 +5.4192e-01 +6.2603e-01 +8.1891e-01 -3.9829e+00 +2.3693e+00 -3.7246e+00 +3.7039e+00 +1.3777e+00 +2.1909e+00 +1.1654e+00 -7.2582e-01 -1.9657e+00 +6.8808e-01 -2.9998e-01 +2.3476e+00 -1.7614e+00
33182 +4.242069764e-06 +4.242069764e-06 +5.309000424e+01 +5.309000424e+01 -1.4864e+00 -3.5381e+00 -6.2115e-01 -3.7892e+00 +5.4153e-01 +6.2698e-01 +8.1905e-01 -3.9830e+00 +2.3706e+00 -3.7248e+00 +3.7044e+00 +1.3764e+00 +2.1902e+00 +1.1649e+00 -7.2570e-01 -1.9660e+00 +6.8800e-01 -3.0031e-01 +2.3476e+00 -1.7618e+00
33868 +3.944497180e-06 +3.944497180e-06 +5.309000394e+01 +5.309000394e+01 -1.4878e+00 -3.5385e+00 -6.2172e-01 -3.7887e+00 +5.4252e-01 +6.2647e-01 +8.1930e-01 -3.9837e+00 +2.3698e+00 -3.7253e+00 +3.7049e+00 +1.3780e+00 +2.1900e+00 +1.1657e+00 -7.2552e-01 -1.9656e+00 +6.8780e-01 -3.0044e-01 +2.3469e+00 -1.7609e+00
33874 +3.435224045e-06 +3.435224045e-06 +5.309000344e+01 +5.309000344e+01 -1.4868e+00 -3.5379e+00 -6.2198e-01 -3.7886e+00 +5.4208e-01 +6.2677e-01 +8.1854e-01 -3.9839e+00 +2.3698e+00 -3.7251e+00 +3.7045e+00 +1.3781e+00 +2.1902e+00 +1.1658e+00 -7.2531e-01 -1.9655e+00 +6.8816e-01 -3.0019e-01 +2.3466e+00 -1.7616e+00
34132 +2.760275940e-06 +2.760275940e-06 +5.309000276e+01 +5.309000276e+01 -1.4873e+00 -3.5371e+00 -6.2169e-01 -3.7892e+00 +5.4156e-01 +6.2594e-01 +8.1920e-01 -3.9836e+00 +2.3698e+00 -3.7249e+00 +3.7048e+00 +1.3780e+00 +2.1900e+00 +1.1663e+00 -7.2515e-01 -1.9653e+00 +6.8788e-01 -3.0130e-01 +2.3477e+00 -1.7618e+00
34146 +2.125054252e-06 +2.125054252e-06 +5.309000213e+01 +5.309000213e+01 -1.4873e+00 -3.5372e+00 -6.2137e-01 -3.7891e+00 +5.4146e-01 +6.2635e-01 +8.1923e-01 -3.9835e+00 +2.3696e+00 -3.7255e+00 +3.7047e+00 +1.3780e+00 +2.1903e+00 +1.1657e+00 -7.2514e-01 -1.9655e+00 +6.8809e-01 -3.0123e-01 +2.3472e+00 -1.7614e+00
34561 +2.088886937e-06 +2.088886937e-06 +5.309000209e+01 +5.309000209e+01 -1.4873e+00 -3.5379e+00 -6.2161e-01 -3.7883e+00 +5.4166e-01 +6.2645e-01 +8.1872e-01 -3.9837e+00 +2.3709e+00 -3.7243e+00 +3.7051e+00 +1.3780e+00 +2.1905e+00 +1.1654e+00 -7.2582e-01 -1.9656e+00 +6.8829e-01 -3.0027e-01 +2.3469e+00 -1.7614e+00
35453 +2.028256880e-06 +2.028256880e-06 +5.309000203e+01 +5.309000203e+01 -1.4870e+00 -3.5380e+00 -6.2125e-01 -3.7885e+00 +5.4127e-01 +6.2589e-01 +8.1890e-01 -3.9829e+00 +2.3702e+00 -3.7248e+00 +3.7043e+00 +1.3776e+00 +2.1907e+00 +1.1659e+00 -7.2528e-01 -1.9653e+00 +6.8776e-01 -3.0023e-01 +2.3474e+00 -1.7613e+00
35756 +1.804087340e-06 +1.804087340e-06 +5.309000180e+01 +5.309000180e+01 -1.4869e+00 -3.5375e+00 -6.2168e-01 -3.7884e+00 +5.4112e-01 +6.2639e-01 +8.1937e-01 -3.9829e+00 +2.3702e+00 -3.7247e+00 +3.7047e+00 +1.3782e+00 +2.1904e+00 +1.1656e+00 -7.2552e-01 -1.9649e+00 +6.8839e-01 -3.0063e-01 +2.3472e+00 -1.7620e+00
