% function evaluation | noise-free fitness - Fopt (2.997000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
35161 +1.317551095e+00 +1.317551095e+00 -1.039524489e+02 -1.039524489e+02 +1.4477e+00 -5.3709e-01 -2.3927e+00 -3.6078e+00 +1.0826e+00 -2.4830e+00 -2.7506e-01 -9.0929e-01 +2.1730e+00 -9.9323e-01 +3.3880e+00 -3.2239e+00 -3.7901e+00 -3.5468e+00 -1.1620e-01 -3.2017e+00 -1.5527e+00 -3.2756e+00 +2.1637e+00 +4.0481e+00
35708 +1.263798682e+00 +1.263798682e+00 -1.040062013e+02 -1.040062013e+02 +1.4484e+00 -5.3695e-01 -2.3928e+00 -3.6080e+00 +1.0821e+00 -2.4836e+00 -2.7557e-01 -9.0982e-01 +2.1722e+00 -9.9223e-01 +3.3871e+00 -3.2230e+00 -3.7885e+00 -3.5464e+00 -1.1611e-01 -3.2002e+00 -1.5532e+00 -3.2762e+00 +2.1636e+00 +4.0475e+00
36054 +1.242181815e+00 +1.242181815e+00 -1.040278182e+02 -1.040278182e+02 +1.4482e+00 -5.3643e-01 -2.3918e+00 -3.6082e+00 +1.0821e+00 -2.4821e+00 -2.7573e-01 -9.1002e-01 +2.1719e+00 -9.9217e-01 +3.3878e+00 -3.2237e+00 -3.7898e+00 -3.5467e+00 -1.1687e-01 -3.2000e+00 -1.5529e+00 -3.2764e+00 +2.1641e+00 +4.0472e+00
36246 +1.221010479e+00 +1.221010479e+00 -1.040489895e+02 -1.040489895e+02 +1.4487e+00 -5.3653e-01 -2.3927e+00 -3.6077e+00 +1.0819e+00 -2.4827e+00 -2.7626e-01 -9.1054e-01 +2.1724e+00 -9.9304e-01 +3.3885e+00 -3.2238e+00 -3.7900e+00 -3.5471e+00 -1.1677e-01 -3.2004e+00 -1.5534e+00 -3.2755e+00 +2.1627e+00 +4.0474e+00
37031 +1.187643672e+00 +1.187643672e+00 -1.040823563e+02 -1.040823563e+02 +1.4491e+00 -5.3690e-01 -2.3929e+00 -3.6087e+00 +1.0822e+00 -2.4834e+00 -2.7534e-01 -9.0924e-01 +2.1720e+00 -9.9299e-01 +3.3877e+00 -3.2235e+00 -3.7905e+00 -3.5468e+00 -1.1623e-01 -3.2011e+00 -1.5525e+00 -3.2759e+00 +2.1636e+00 +4.0477e+00
37321 +1.171476683e+00 +1.171476683e+00 -1.040985233e+02 -1.040985233e+02 +1.4486e+00 -5.3655e-01 -2.3934e+00 -3.6087e+00 +1.0810e+00 -2.4832e+00 -2.7581e-01 -9.1034e-01 +2.1723e+00 -9.9324e-01 +3.3877e+00 -3.2234e+00 -3.7896e+00 -3.5466e+00 -1.1639e-01 -3.2011e+00 -1.5527e+00 -3.2758e+00 +2.1634e+00 +4.0475e+00
38371 +1.134643782e+00 +1.134643782e+00 -1.041353562e+02 -1.041353562e+02 +1.4485e+00 -5.3606e-01 -2.3940e+00 -3.6075e+00 +1.0815e+00 -2.4831e+00 -2.7536e-01 -9.0991e-01 +2.1726e+00 -9.9299e-01 +3.3880e+00 -3.2229e+00 -3.7901e+00 -3.5475e+00 -1.1684e-01 -3.2010e+00 -1.5521e+00 -3.2757e+00 +2.1636e+00 +4.0477e+00
38385 +1.091447730e+00 +1.091447730e+00 -1.041785523e+02 -1.041785523e+02 +1.4485e+00 -5.3669e-01 -2.3941e+00 -3.6079e+00 +1.0816e+00 -2.4834e+00 -2.7584e-01 -9.1013e-01 +2.1723e+00 -9.9296e-01 +3.3879e+00 -3.2232e+00 -3.7902e+00 -3.5470e+00 -1.1640e-01 -3.2010e+00 -1.5524e+00 -3.2759e+00 +2.1635e+00 +4.0476e+00
40325 +1.070612629e+00 +1.070612629e+00 -1.041993874e+02 -1.041993874e+02 +1.4487e+00 -5.3651e-01 -2.3936e+00 -3.6082e+00 +1.0819e+00 -2.4836e+00 -2.7579e-01 -9.0998e-01 +2.1722e+00 -9.9287e-01 +3.3880e+00 -3.2236e+00 -3.7898e+00 -3.5466e+00 -1.1612e-01 -3.2002e+00 -1.5528e+00 -3.2755e+00 +2.1635e+00 +4.0474e+00
40386 +1.033658524e+00 +1.033658524e+00 -1.042363415e+02 -1.042363415e+02 +1.4484e+00 -5.3620e-01 -2.3931e+00 -3.6081e+00 +1.0819e+00 -2.4830e+00 -2.7565e-01 -9.0972e-01 +2.1720e+00 -9.9268e-01 +3.3880e+00 -3.2234e+00 -3.7896e+00 -3.5468e+00 -1.1617e-01 -3.2002e+00 -1.5527e+00 -3.2756e+00 +2.1631e+00 +4.0473e+00
41412 +1.021731363e+00 +1.021731363e+00 -1.042482686e+02 -1.042482686e+02 +1.4483e+00 -5.3642e-01 -2.3931e+00 -3.6081e+00 +1.0814e+00 -2.4831e+00 -2.7579e-01 -9.0974e-01 +2.1718e+00 -9.9267e-01 +3.3879e+00 -3.2231e+00 -3.7896e+00 -3.5464e+00 -1.1644e-01 -3.2011e+00 -1.5528e+00 -3.2758e+00 +2.1629e+00 +4.0467e+00
42491 +9.882924305e-01 +9.882924305e-01 -1.042817076e+02 -1.042817076e+02 +1.4484e+00 -5.3649e-01 -2.3935e+00 -3.6080e+00 +1.0819e+00 -2.4833e+00 -2.7588e-01 -9.0985e-01 +2.1725e+00 -9.9274e-01 +3.3877e+00 -3.2238e+00 -3.7902e+00 -3.5466e+00 -1.1663e-01 -3.2011e+00 -1.5527e+00 -3.2755e+00 +2.1635e+00 +4.0473e+00
42703 +9.682954197e-01 +9.682954197e-01 -1.043017046e+02 -1.043017046e+02 +1.4484e+00 -5.3651e-01 -2.3937e+00 -3.6077e+00 +1.0818e+00 -2.4834e+00 -2.7582e-01 -9.0985e-01 +2.1726e+00 -9.9295e-01 +3.3879e+00 -3.2235e+00 -3.7900e+00 -3.5467e+00 -1.1644e-01 -3.2008e+00 -1.5525e+00 -3.2756e+00 +2.1637e+00 +4.0473e+00
45356 +9.538574156e-01 +9.538574156e-01 -1.043161426e+02 -1.043161426e+02 +1.4484e+00 -5.3651e-01 -2.3936e+00 -3.6081e+00 +1.0818e+00 -2.4833e+00 -2.7568e-01 -9.0989e-01 +2.1724e+00 -9.9283e-01 +3.3878e+00 -3.2235e+00 -3.7900e+00 -3.5466e+00 -1.1634e-01 -3.2009e+00 -1.5527e+00 -3.2755e+00 +2.1634e+00 +4.0472e+00
46241 +9.317508991e-01 +9.317508991e-01 -1.043382491e+02 -1.043382491e+02 +1.4484e+00 -5.3638e-01 -2.3935e+00 -3.6079e+00 +1.0818e+00 -2.4833e+00 -2.7581e-01 -9.0980e-01 +2.1725e+00 -9.9286e-01 +3.3878e+00 -3.2234e+00 -3.7900e+00 -3.5465e+00 -1.1639e-01 -3.2009e+00 -1.5527e+00 -3.2756e+00 +2.1635e+00 +4.0473e+00
53219 +9.105085064e-01 +9.105085064e-01 -1.043594915e+02 -1.043594915e+02 +1.4484e+00 -5.3642e-01 -2.3933e+00 -3.6081e+00 +1.0818e+00 -2.4833e+00 -2.7583e-01 -9.0985e-01 +2.1724e+00 -9.9282e-01 +3.3879e+00 -3.2235e+00 -3.7900e+00 -3.5465e+00 -1.1641e-01 -3.2008e+00 -1.5527e+00 -3.2757e+00 +2.1634e+00 +4.0473e+00
% function evaluation | noise-free fitness - Fopt (2.833400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.099222591e+03 +2.099222591e+03 +2.382562591e+03 +2.382562591e+03 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
4 +1.972202322e+03 +1.972202322e+03 +2.255542322e+03 +2.255542322e+03 +1.4203e+00 -1.4184e+00 +1.2935e+00 -2.4882e-01 -2.5665e-01 +1.9722e+00 -8.8537e-02 -3.8674e-01 +7.2525e-02 +1.8082e+00 +9.4175e-01 +3.4713e-02 -6.5312e-01 -1.0506e-01 +7.6322e-01 -2.8333e+00 -3.7647e-02 +1.0819e+00 +1.5369e-02 +1.6737e-01
29 +1.870468610e+03 +1.870468610e+03 +2.153808610e+03 +2.153808610e+03 +6.1005e-02 -9.3689e-01 +1.3311e+00 -5.9910e-01 +3.2709e+00 +4.8316e+00 -2.2849e-02 +8.6466e-01 +1.5711e+00 +4.1835e+00 +5.1853e-01 -4.9055e-01 -8.8791e-02 -6.2307e-01 -1.0917e+00 -1.9297e+00 -8.3108e-01 -1.0562e+00 -8.8822e-01 +6.5381e-01
34 +1.836280600e+03 +1.836280600e+03 +2.119620600e+03 +2.119620600e+03 -1.3068e+00 -9.2633e-01 +1.7754e+00 -1.4597e+00 +2.5144e+00 +6.3160e+00 -7.4262e-01 +1.8289e+00 +3.8806e-01 +4.2185e+00 +1.4446e+00 -1.0801e-01 -3.5200e-01 -1.2043e+00 +7.3150e-01 -1.2976e+00 -3.2601e+00 -7.2284e-01 -1.2442e-01 +1.5147e-01
36 +1.816001111e+03 +1.816001111e+03 +2.099341111e+03 +2.099341111e+03 -5.4534e-01 -5.6080e-01 +1.9786e+00 -7.6838e-02 +2.6956e+00 +2.3732e+00 +6.6224e-01 +1.4113e+00 +1.8751e+00 +1.8571e+00 +5.9594e-01 -2.7848e-01 -7.5214e-01 +6.4530e-01 -1.8134e-02 -4.0594e+00 -2.0654e+00 -1.9758e+00 +4.4586e-01 -3.7105e-01
46 +1.737328081e+03 +1.737328081e+03 +2.020668081e+03 +2.020668081e+03 -2.8719e+00 +3.9022e-01 +2.7647e+00 -1.0136e+00 +3.0570e+00 +2.5864e+00 -2.6347e-01 +1.9652e+00 +3.2169e+00 +1.0996e+00 -1.1885e+00 +3.2951e-01 +1.1388e+00 -4.3243e-01 -9.5077e-01 -4.5250e+00 -1.9349e+00 -1.1094e+00 -1.5684e-01 -1.2814e+00
53 +1.594295989e+03 +1.594295989e+03 +1.877635989e+03 +1.877635989e+03 -2.5882e+00 +2.0485e+00 +2.5785e+00 -1.4867e+00 +2.1023e+00 +1.9284e+00 +8.0205e-01 +1.0158e+00 +3.5463e+00 +1.9888e+00 +3.9228e-01 +4.0240e-01 -2.5212e-01 +6.3559e-01 +4.3299e-01 -3.2235e+00 -1.2291e+00 +5.2799e-02 +7.6278e-01 -2.1226e+00
67 +1.470370674e+03 +1.470370674e+03 +1.753710674e+03 +1.753710674e+03 -4.4199e+00 +8.6524e-01 +2.5951e+00 -2.9451e+00 +1.6636e+00 +1.9052e+00 +1.9971e+00 +9.1279e-01 +3.6319e+00 +3.3553e-02 +9.1364e-01 +1.4378e-01 -7.8773e-01 +1.5771e+00 -6.9172e-01 -2.1571e+00 -2.1250e+00 -2.4643e-02 +4.3138e-01 -3.7408e+00
86 +1.388871545e+03 +1.388871545e+03 +1.672211545e+03 +1.672211545e+03 -7.5980e+00 +1.9014e+00 +3.2450e+00 -4.2763e+00 +2.1933e+00 +1.2630e+00 +2.1976e+00 +1.6859e+00 +4.7088e+00 +1.1562e+00 +1.2508e+00 +1.4497e+00 +8.3877e-01 +1.0821e+00 -2.1386e+00 -2.2786e+00 +9.9869e-01 +2.7199e-01 +4.2430e-01 -3.4885e+00
96 +1.175346225e+03 +1.175346225e+03 +1.458686225e+03 +1.458686225e+03 -7.7121e+00 +1.4166e+00 +2.5168e+00 -4.3814e+00 +1.4472e+00 +2.6365e+00 +2.5929e+00 +2.2156e+00 +6.0191e+00 +2.7538e+00 +1.9582e+00 -3.9720e-01 +2.1506e-01 +1.8067e+00 -2.1465e+00 -2.1087e+00 +1.8899e+00 +5.8552e-01 -4.8240e-02 -5.7471e+00
266 +1.140098103e+03 +1.140098103e+03 +1.423438103e+03 +1.423438103e+03 -1.0099e+01 +3.6073e-01 +9.2438e-01 -5.3400e+00 +1.4885e+00 +1.1643e+00 +3.4339e+00 +4.4061e+00 +4.5047e+00 +1.9536e+00 +2.3752e+00 -9.1251e-01 -1.1823e+00 -3.5927e+00 -1.8974e+00 -1.7781e+00 -7.0750e-01 +2.1457e+00 -8.6480e-02 -7.2401e+00
285 +1.118437504e+03 +1.118437504e+03 +1.401777504e+03 +1.401777504e+03 -8.7067e+00 +3.2360e-01 +1.2359e+00 -5.5706e+00 -2.5076e-01 +1.0294e+00 +3.0714e+00 +3.9568e+00 +2.1996e+00 +2.7394e+00 +2.5899e+00 -2.2568e+00 +1.9022e+00 -2.9838e+00 -1.0771e+00 -2.5212e+00 -1.2335e+00 +1.3695e+00 -7.5040e-01 -5.3173e+00
289 +1.025790181e+03 +1.025790181e+03 +1.309130181e+03 +1.309130181e+03 -8.5778e+00 +1.6068e-01 +1.2695e+00 -3.2170e+00 +9.8171e-03 +2.2301e+00 +2.8117e+00 +4.9888e+00 +8.6198e-01 +1.7793e+00 +2.9765e+00 -1.2406e+00 -3.4816e-01 -3.3870e+00 -4.6662e-01 -2.8676e+00 -1.7904e+00 +8.1100e-01 +1.3881e+00 -5.8528e+00
350 +9.136339572e+02 +9.136339572e+02 +1.196973957e+03 +1.196973957e+03 -4.3349e+00 +1.2870e+00 +1.4840e+00 -5.2608e+00 +1.2082e+00 +3.3247e+00 +9.8685e-01 +4.7641e+00 +8.8506e-01 +2.3793e+00 +3.1364e+00 -7.9900e-01 -1.8442e+00 -2.9078e+00 -5.6148e-01 -1.7689e+00 +7.7011e-01 -6.8439e-01 +1.4082e+00 -4.3832e+00
364 +7.971998590e+02 +7.971998590e+02 +1.080539859e+03 +1.080539859e+03 -5.8319e+00 +1.1119e+00 +1.8733e+00 -4.5643e+00 +1.3890e+00 +6.5252e-01 +3.6209e+00 +3.9636e+00 +2.7028e+00 +1.9235e+00 +3.2139e+00 -3.5874e-01 -9.2683e-01 -2.9098e+00 -9.4959e-01 -2.4784e+00 +4.0731e-01 +1.3988e+00 +4.9676e-01 -3.8428e+00
771 +7.517399585e+02 +7.517399585e+02 +1.035079958e+03 +1.035079958e+03 -5.6225e+00 +3.3519e+00 +3.1290e+00 -5.3058e+00 +1.3183e-01 +4.0445e+00 +1.3298e+00 +2.8395e+00 +3.8187e+00 +1.1028e+00 +3.9083e+00 +1.6987e-02 -7.1368e-01 -2.5893e+00 -1.8898e+00 -7.9732e-01 +1.6629e+00 +3.8283e+00 +1.4583e+00 -3.2206e+00
832 +6.964594207e+02 +6.964594207e+02 +9.797994207e+02 +9.797994207e+02 -5.2757e+00 +8.0689e-01 +2.8765e+00 -3.3935e+00 +1.2348e+00 +4.4836e+00 +1.4366e+00 +3.8558e+00 +3.9884e+00 +1.5549e+00 +2.8167e+00 -1.5059e+00 -8.7118e-01 -1.1832e+00 -2.0067e+00 -3.1306e+00 +4.7039e-01 +1.9613e-01 +7.3418e-01 -3.8416e+00
845 +5.952567815e+02 +5.952567815e+02 +8.785967815e+02 +8.785967815e+02 -5.7523e+00 +6.3187e-01 +2.8251e+00 -3.0598e+00 +1.3317e+00 +3.2776e+00 +1.8833e+00 +3.1664e+00 +4.1147e+00 +1.9998e+00 +2.3992e+00 -1.2244e+00 -1.7217e+00 -3.1761e+00 -7.8921e-01 -2.9242e+00 +2.6173e-01 +7.5916e-01 +1.3309e+00 -4.1621e+00
1602 +5.727487352e+02 +5.727487352e+02 +8.560887352e+02 +8.560887352e+02 -3.3881e+00 -4.9643e-01 +2.5002e+00 -2.4830e+00 +5.3268e-01 +3.4443e+00 +2.3946e+00 +5.9983e+00 +3.2685e+00 +3.4313e+00 +2.6497e+00 -1.8039e+00 -1.1896e+00 -3.0956e+00 +4.6629e-01 -2.2768e+00 -5.0315e-01 +3.8971e-01 +4.5581e-01 -3.3040e+00
1622 +5.443574276e+02 +5.443574276e+02 +8.276974276e+02 +8.276974276e+02 -2.9561e+00 -9.6661e-01 +2.8938e+00 -3.7966e+00 -6.2392e-01 +3.7116e+00 +2.2374e+00 +5.4040e+00 +3.6015e+00 +5.9718e-01 +2.1448e+00 -1.8001e+00 -1.4072e+00 -3.5510e+00 +1.2252e-01 -3.2908e+00 -5.6050e-01 +1.0628e+00 -4.1133e-01 -3.2499e+00
2868 +5.051486936e+02 +5.051486936e+02 +7.884886936e+02 +7.884886936e+02 -4.6262e+00 +2.0445e+00 +2.5422e+00 -3.1357e+00 +7.0668e-02 +2.2476e+00 +2.6562e+00 +4.1349e+00 +3.6443e+00 +1.2179e+00 +3.0813e+00 -1.5479e+00 -1.9272e+00 -3.5915e+00 -1.2261e+00 -1.2726e+00 +1.4309e+00 +2.8064e+00 +1.5545e+00 -3.4283e+00
3562 +4.874280321e+02 +4.874280321e+02 +7.707680321e+02 +7.707680321e+02 -3.8508e+00 +1.9848e+00 +1.3812e+00 -2.3023e+00 +1.5551e-01 +3.7143e+00 +2.7937e+00 +3.4948e+00 +3.4598e+00 +8.5449e-01 +3.1319e+00 -1.3955e+00 -1.6572e+00 -3.2019e+00 -1.2545e+00 -1.9500e+00 +4.0337e-01 +4.6030e-01 +3.0341e+00 -3.4247e+00
3903 +4.441167711e+02 +4.441167711e+02 +7.274567711e+02 +7.274567711e+02 -3.6846e+00 +8.7971e-01 +1.4403e+00 -3.0180e+00 +2.1605e-01 +2.6581e+00 +2.1984e+00 +5.2549e+00 +3.0748e+00 +6.1333e-01 +2.6180e+00 -1.5048e+00 -1.3934e+00 -3.0601e+00 -6.4940e-01 -2.1826e+00 +4.8826e-01 +9.8341e-01 +1.2349e+00 -4.6690e+00
4287 +4.258161224e+02 +4.258161224e+02 +7.091561224e+02 +7.091561224e+02 -4.1405e+00 +1.0322e+00 +1.3281e+00 -4.1465e+00 +7.2795e-03 +3.1407e+00 +2.6016e+00 +3.7027e+00 +4.1645e+00 +1.1854e+00 +3.8328e+00 -1.6291e+00 -1.2984e+00 -2.4702e+00 -9.8695e-01 -1.8216e+00 +2.8903e-01 +3.4745e-01 +8.7503e-01 -4.0165e+00
4300 +4.154676840e+02 +4.154676840e+02 +6.988076840e+02 +6.988076840e+02 -4.4891e+00 +7.8543e-01 +1.5361e+00 -3.1672e+00 +1.6980e-01 +2.8106e+00 +1.9547e+00 +3.7908e+00 +3.6354e+00 +2.1413e+00 +4.2533e+00 -1.3359e+00 -1.6724e+00 -3.0770e+00 -1.1035e+00 -2.0403e+00 +3.2693e-02 +4.4838e-01 +1.3175e+00 -3.5820e+00
4890 +4.047807262e+02 +4.047807262e+02 +6.881207262e+02 +6.881207262e+02 -4.3751e+00 +2.2344e-01 +2.0255e+00 -2.7107e+00 -1.6435e-01 +3.2095e+00 +1.7674e+00 +4.2360e+00 +2.2461e+00 +1.2269e+00 +3.7044e+00 -2.0579e+00 -1.1096e+00 -2.6507e+00 -8.5466e-01 -3.2019e+00 -1.3790e-01 -3.3686e-01 +1.7831e-01 -3.5766e+00
4893 +3.681736593e+02 +3.681736593e+02 +6.515136593e+02 +6.515136593e+02 -4.2145e+00 +7.3495e-02 +1.7534e+00 -2.2982e+00 -3.9920e-01 +2.7866e+00 +1.5559e+00 +3.6558e+00 +2.6509e+00 +1.4270e+00 +3.2975e+00 -2.1635e+00 -1.5754e+00 -3.0917e+00 -9.6200e-01 -3.5825e+00 +2.5869e-01 -3.5199e-01 +1.5444e-01 -3.6883e+00
4903 +2.819373718e+02 +2.819373718e+02 +5.652773718e+02 +5.652773718e+02 -4.1217e+00 +5.1928e-02 +1.4295e+00 -2.4341e+00 +1.6751e-01 +2.2352e+00 +2.3529e+00 +4.0898e+00 +3.3201e+00 +1.8812e+00 +2.8739e+00 -1.9110e+00 -1.0470e+00 -2.9789e+00 -6.5118e-01 -3.1511e+00 +6.2326e-01 -2.2139e-01 +1.3899e-01 -3.9717e+00
6010 +2.418087830e+02 +2.418087830e+02 +5.251487830e+02 +5.251487830e+02 -3.7893e+00 -6.6197e-02 +1.0947e+00 -2.7425e+00 -7.5852e-01 +2.2595e+00 +1.7541e+00 +4.5401e+00 +2.9892e+00 +1.7394e+00 +2.7700e+00 -1.5724e+00 -1.3386e+00 -3.4397e+00 -9.7092e-01 -2.4581e+00 +7.2979e-01 +4.1646e-01 +3.0185e-01 -3.7318e+00
6036 +2.383866517e+02 +2.383866517e+02 +5.217266517e+02 +5.217266517e+02 -3.7766e+00 +4.8828e-01 +1.3904e+00 -3.0736e+00 -9.9653e-01 +2.2449e+00 +1.4608e+00 +4.0948e+00 +3.1753e+00 +2.2138e+00 +3.0436e+00 -1.3871e+00 -1.8442e+00 -3.3803e+00 -5.9234e-01 -2.5098e+00 +1.2266e+00 +9.3664e-01 +6.6889e-01 -3.6645e+00
7503 +2.335098152e+02 +2.335098152e+02 +5.168498152e+02 +5.168498152e+02 -3.6266e+00 -1.3416e-01 +1.6499e+00 -3.3424e+00 -2.6577e-01 +2.9588e+00 +1.6681e+00 +4.8315e+00 +2.8953e+00 +1.9326e+00 +2.5441e+00 -1.6770e+00 -1.0149e+00 -3.3215e+00 -1.8715e-01 -3.1352e+00 -7.1781e-01 +4.8662e-01 -3.6619e-01 -4.5016e+00
7584 +2.276462468e+02 +2.276462468e+02 +5.109862468e+02 +5.109862468e+02 -3.9626e+00 +5.2746e-01 +1.9176e+00 -2.7495e+00 -8.1831e-01 +2.6935e+00 +2.2084e+00 +4.0152e+00 +2.7935e+00 +1.2256e+00 +3.1198e+00 -1.7633e+00 -1.4468e+00 -3.9265e+00 -5.3839e-01 -3.0642e+00 +3.4009e-01 +9.6004e-01 +1.2132e+00 -3.3894e+00
8058 +2.165224986e+02 +2.165224986e+02 +4.998624986e+02 +4.998624986e+02 -3.4026e+00 +5.1209e-01 +1.2749e+00 -2.5004e+00 -2.3880e-01 +2.8275e+00 +1.9437e+00 +4.4458e+00 +2.5332e+00 +1.9321e+00 +2.5004e+00 -1.8274e+00 -1.1999e+00 -3.9636e+00 -2.7860e-01 -3.0293e+00 +2.8940e-01 +1.4421e-01 +2.0566e-01 -3.9016e+00
8084 +2.008409179e+02 +2.008409179e+02 +4.841809179e+02 +4.841809179e+02 -3.2886e+00 +5.2700e-01 +1.1603e+00 -2.6429e+00 -8.0364e-02 +2.6011e+00 +2.2043e+00 +4.4863e+00 +2.6253e+00 +2.3419e+00 +2.9659e+00 -1.8284e+00 -1.2636e+00 -4.0024e+00 -3.3983e-01 -2.8230e+00 +5.3981e-01 +6.2872e-01 +6.4470e-01 -3.7900e+00
8096 +1.909460419e+02 +1.909460419e+02 +4.742860419e+02 +4.742860419e+02 -4.1037e+00 +3.5196e-01 +1.1507e+00 -2.8404e+00 -1.1097e-01 +3.0135e+00 +2.2107e+00 +4.2938e+00 +2.8954e+00 +2.2863e+00 +2.9370e+00 -2.1547e+00 -1.3550e+00 -3.5644e+00 -1.8569e-01 -2.7589e+00 +6.0747e-01 +6.7208e-01 +7.6415e-01 -3.8347e+00
8157 +1.389507209e+02 +1.389507209e+02 +4.222907209e+02 +4.222907209e+02 -3.7811e+00 +4.1733e-01 +1.6487e+00 -3.1164e+00 -8.5872e-01 +3.0109e+00 +2.2702e+00 +4.2634e+00 +2.5300e+00 +2.1192e+00 +2.7447e+00 -2.0555e+00 -1.3644e+00 -3.8465e+00 -2.8617e-01 -3.1337e+00 +3.4150e-01 +4.9944e-01 +5.2673e-01 -3.2941e+00
9331 +1.281533794e+02 +1.281533794e+02 +4.114933794e+02 +4.114933794e+02 -3.7627e+00 +8.6743e-02 +1.5949e+00 -3.0616e+00 -3.5351e-01 +3.1199e+00 +2.0415e+00 +4.3479e+00 +2.6406e+00 +2.2009e+00 +2.8998e+00 -1.9621e+00 -1.4611e+00 -3.9464e+00 -2.2521e-01 -3.0881e+00 +1.6576e-01 -4.6490e-02 +3.9162e-01 -3.7786e+00
10045 +1.151009163e+02 +1.151009163e+02 +3.984409163e+02 +3.984409163e+02 -3.4451e+00 +4.1665e-01 +1.8731e+00 -2.7908e+00 -6.5839e-01 +2.9303e+00 +2.0804e+00 +3.9738e+00 +2.7889e+00 +1.9352e+00 +3.1224e+00 -1.6967e+00 -1.2117e+00 -3.4986e+00 -4.1290e-01 -2.9289e+00 +5.4627e-01 +4.8358e-01 +5.2085e-01 -3.4149e+00
10047 +1.109226471e+02 +1.109226471e+02 +3.942626471e+02 +3.942626471e+02 -3.7337e+00 +6.3252e-01 +1.5734e+00 -2.7915e+00 -6.8605e-01 +3.0241e+00 +2.2600e+00 +4.0549e+00 +2.6431e+00 +1.9826e+00 +3.1430e+00 -1.8086e+00 -1.3256e+00 -3.5769e+00 -2.9095e-01 -3.1000e+00 +3.8372e-01 +4.6276e-01 +6.2303e-01 -3.4882e+00
10125 +1.075825927e+02 +1.075825927e+02 +3.909225927e+02 +3.909225927e+02 -3.6164e+00 +4.8714e-01 +1.8392e+00 -2.8347e+00 -3.6863e-01 +3.3105e+00 +1.9316e+00 +4.0804e+00 +2.5735e+00 +1.8957e+00 +2.9571e+00 -1.6365e+00 -1.3980e+00 -3.7545e+00 -4.9043e-01 -2.9550e+00 +4.1788e-01 +4.8788e-01 +9.5088e-01 -3.7135e+00
10149 +1.049523131e+02 +1.049523131e+02 +3.882923131e+02 +3.882923131e+02 -3.4176e+00 +5.8694e-01 +1.6628e+00 -2.7696e+00 -3.1382e-01 +3.3938e+00 +1.9063e+00 +4.2315e+00 +2.3929e+00 +2.1518e+00 +3.0761e+00 -1.5151e+00 -1.4112e+00 -3.5491e+00 -3.9197e-01 -2.8695e+00 +4.3374e-01 +6.3606e-01 +6.3595e-01 -3.7229e+00
10174 +8.445608207e+01 +8.445608207e+01 +3.677960821e+02 +3.677960821e+02 -3.6214e+00 +5.4242e-01 +1.7925e+00 -2.9689e+00 -3.9137e-01 +3.2694e+00 +1.9512e+00 +4.1667e+00 +2.6329e+00 +2.0332e+00 +2.9507e+00 -1.7937e+00 -1.3182e+00 -3.6135e+00 -5.3172e-01 -2.8278e+00 +2.0196e-01 +4.0789e-01 +5.9823e-01 -3.6055e+00
11556 +7.995808090e+01 +7.995808090e+01 +3.632980809e+02 +3.632980809e+02 -3.6548e+00 +2.6897e-01 +1.4586e+00 -2.8987e+00 -5.3574e-01 +2.8191e+00 +1.8723e+00 +4.3013e+00 +2.8292e+00 +2.2554e+00 +2.9992e+00 -1.7203e+00 -1.4936e+00 -3.5760e+00 -4.3266e-01 -2.7399e+00 +5.1019e-01 +6.1920e-01 +6.4729e-01 -3.5600e+00
12076 +7.179403653e+01 +7.179403653e+01 +3.551340365e+02 +3.551340365e+02 -3.6242e+00 +2.4768e-01 +1.7853e+00 -2.8442e+00 -4.6763e-01 +3.0927e+00 +1.8187e+00 +4.2343e+00 +2.6563e+00 +2.0510e+00 +3.0307e+00 -1.8266e+00 -1.4458e+00 -3.5967e+00 -5.0960e-01 -2.9750e+00 +4.8646e-01 +5.1719e-01 +5.7571e-01 -3.5462e+00
12830 +6.399133934e+01 +6.399133934e+01 +3.473313393e+02 +3.473313393e+02 -3.7209e+00 +4.6159e-01 +1.7550e+00 -2.9647e+00 -4.9423e-01 +3.2667e+00 +1.9153e+00 +4.1318e+00 +2.6251e+00 +2.0175e+00 +2.9879e+00 -1.7180e+00 -1.5460e+00 -3.6662e+00 -5.0504e-01 -2.8253e+00 +3.2072e-01 +6.0967e-01 +7.2444e-01 -3.4111e+00
13012 +5.660366444e+01 +5.660366444e+01 +3.399436644e+02 +3.399436644e+02 -3.7056e+00 +5.1919e-01 +1.6649e+00 -2.9574e+00 -3.4264e-01 +3.0254e+00 +2.0778e+00 +4.3012e+00 +2.6642e+00 +2.0590e+00 +3.0139e+00 -1.7587e+00 -1.4911e+00 -3.6761e+00 -4.4562e-01 -2.9521e+00 +4.4781e-01 +6.2110e-01 +7.4300e-01 -3.5506e+00
