% function evaluation | noise-free fitness - Fopt (9.294000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
36 +5.997034365e+02 +5.997034365e+02 +5.660634365e+02 +5.660634365e+02 -2.5180e-01 +8.5826e-02 +1.0498e+00 -3.5071e+00 -2.1702e+00 +2.1362e-01 -3.2440e+00 -5.2449e-01 +1.1252e+00 +8.1135e-01 -1.8404e+00 -3.0686e-01 +1.8315e+00 -3.6754e+00 +2.8825e+00 +1.7587e+00 +8.1502e-01 -3.4645e+00 +4.1214e-01 +1.2966e+00
38 +5.794263447e+02 +5.794263447e+02 +5.457863447e+02 +5.457863447e+02 -1.5846e-01 +4.8534e-01 +8.0441e-01 -4.9447e+00 -3.8257e+00 +2.8826e-01 -2.4966e+00 -2.9110e+00 +1.5508e+00 -1.0347e+00 -2.0323e+00 -1.2853e+00 +1.0337e+00 -2.6395e+00 +3.2580e+00 +7.8725e-01 +1.5767e+00 -2.5072e+00 +9.2197e-01 +1.4015e-01
44 +4.139205535e+02 +4.139205535e+02 +3.802805535e+02 +3.802805535e+02 +9.0792e-01 +2.1135e+00 +1.3105e+00 -4.3338e+00 -4.1093e+00 +2.3315e+00 -5.9898e-01 -2.2472e+00 -7.9571e-01 -1.9930e+00 -1.6156e+00 -2.2321e+00 +4.0149e+00 -4.0118e+00 +2.2896e+00 -8.0279e-01 +3.2281e+00 -3.1146e+00 +1.2339e+00 -1.6464e-01
107 +2.911312819e+02 +2.911312819e+02 +2.574912819e+02 +2.574912819e+02 +1.1881e+00 +2.7221e+00 +4.2059e+00 -6.5572e+00 -4.1975e+00 +2.9726e+00 -4.3792e+00 -4.2755e+00 +1.7076e+00 -5.7308e+00 +5.9578e-02 -3.5958e+00 +2.2919e+00 -2.3304e+00 +3.6687e+00 +2.3244e+00 +4.8384e-02 -2.8140e+00 +4.9273e-02 +1.6009e+00
116 +2.797023369e+02 +2.797023369e+02 +2.460623369e+02 +2.460623369e+02 +4.2481e-01 +2.8243e+00 +2.9829e+00 -6.7658e+00 -3.8975e+00 +9.7009e-01 -4.0164e+00 -3.9606e+00 +1.4817e+00 -6.4783e+00 +1.1116e-01 -2.8677e+00 +1.5906e+00 -3.6059e+00 +3.1190e+00 +2.3654e+00 +5.3649e-02 -2.5368e+00 -6.6362e-02 +1.5710e+00
211 +2.737772990e+02 +2.737772990e+02 +2.401372990e+02 +2.401372990e+02 -3.1231e-01 +4.5414e-02 +2.5313e-01 -2.9602e+00 -1.2849e+00 -1.8634e-02 -4.9471e+00 -4.5872e+00 -2.9265e+00 -3.0744e+00 +5.3490e-01 -5.2103e+00 +4.1875e+00 -3.0728e+00 +2.8459e+00 +3.2182e+00 +1.2132e-01 +2.4006e-01 +5.0726e-01 -6.1893e-01
252 +2.391192695e+02 +2.391192695e+02 +2.054792695e+02 +2.054792695e+02 -1.6770e-02 +2.3116e-01 +6.2213e-01 -6.5836e+00 -1.9103e+00 -1.1617e+00 -3.9694e+00 -4.4506e+00 -2.9946e+00 -3.7289e+00 +1.8769e+00 -3.7843e+00 +4.1987e+00 -3.1766e+00 +5.4525e+00 +2.9772e+00 +3.8818e+00 +1.2450e+00 -6.1381e-01 +1.3019e-01
301 +2.154296600e+02 +2.154296600e+02 +1.817896600e+02 +1.817896600e+02 +7.0264e-01 +7.1376e-01 +2.5714e+00 -5.8663e+00 -2.8247e+00 -1.3675e+00 -4.0333e+00 -4.2829e+00 -7.6754e-01 -2.3325e+00 +1.4144e+00 -2.9508e+00 +5.5353e+00 -2.5629e+00 +4.0348e+00 +5.1392e+00 +1.4519e+00 +1.2983e+00 -1.1092e+00 +1.7488e+00
408 +1.876866207e+02 +1.876866207e+02 +1.540466207e+02 +1.540466207e+02 +5.3779e-02 +6.0197e+00 +1.1148e+00 -5.1618e+00 -2.5269e+00 -2.8416e+00 -2.7669e+00 -4.5643e+00 -5.7931e-01 -5.1178e+00 +1.7938e+00 -1.6531e+00 +2.4812e+00 -3.7368e+00 +3.2490e+00 +1.8517e-01 -6.0534e-01 +8.1614e-02 -8.0293e-01 +2.3520e+00
421 +1.832617610e+02 +1.832617610e+02 +1.496217610e+02 +1.496217610e+02 -5.3048e-01 +4.6271e+00 +7.8450e-01 -4.4334e+00 -2.8651e+00 -3.2170e+00 -2.5581e+00 -4.3075e+00 +6.2853e-01 -6.8791e+00 +9.8436e-01 -1.0555e+00 +2.7640e+00 -4.9504e+00 +4.4206e+00 +1.8069e+00 -5.2643e-01 +9.2160e-02 -2.2841e-01 +1.5558e+00
517 +1.366121852e+02 +1.366121852e+02 +1.029721852e+02 +1.029721852e+02 +2.5134e+00 +2.1649e+00 +2.5330e+00 -5.3361e+00 -2.4470e+00 -2.4580e+00 -1.6773e-01 -2.0368e+00 -1.9947e+00 -3.8770e+00 +1.1938e+00 -1.8173e+00 +2.3011e+00 -3.6667e+00 +1.7722e+00 +9.9765e-01 +1.5427e+00 +9.1682e-01 -7.3347e-01 +1.8791e-01
699 +1.196021845e+02 +1.196021845e+02 +8.596218447e+01 +8.596218447e+01 +4.8776e-01 +2.8499e+00 -5.8887e-01 -3.8825e+00 +1.3761e-01 +3.8493e-01 -7.1825e-01 -2.6624e+00 +1.0467e+00 -1.6987e+00 +2.2469e+00 -2.8592e+00 +1.6010e+00 -5.2488e+00 +1.0096e+00 +4.6866e+00 +1.4530e+00 +1.3635e-02 +6.9412e-01 +4.1085e+00
755 +1.116414159e+02 +1.116414159e+02 +7.800141586e+01 +7.800141586e+01 +1.8768e+00 +1.7472e+00 +5.7569e-01 -4.0957e+00 -5.1138e-02 -1.7870e+00 +1.3885e+00 -4.2099e+00 +6.4765e-01 -1.6006e+00 +3.6033e-01 -2.3717e+00 +1.2724e+00 -5.4040e+00 +5.4614e-01 +2.6390e+00 -1.1898e-01 -3.4727e-01 -1.0621e+00 +5.6975e+00
769 +1.095568203e+02 +1.095568203e+02 +7.591682026e+01 +7.591682026e+01 +8.7585e-01 +2.1585e+00 +1.3340e+00 -3.6882e+00 -2.3369e-01 -1.0284e+00 +2.7953e+00 -3.6480e+00 +4.7681e-01 +1.5901e-01 -3.4528e-01 -4.0699e+00 +2.1226e+00 -5.9056e+00 +7.4516e-01 +3.6304e+00 -1.0605e+00 -1.3933e+00 -1.2712e+00 +5.7937e+00
1114 +8.082893326e+01 +8.082893326e+01 +4.718893326e+01 +4.718893326e+01 +1.8710e+00 +1.5298e+00 +1.5151e+00 -3.8657e+00 -1.7937e-01 -8.3764e-01 +1.1088e+00 -2.4250e+00 -1.1760e+00 -1.9689e+00 -3.3157e-01 +6.0794e-01 +3.3776e-01 -5.4628e+00 -7.9090e-01 +3.9185e+00 +7.5424e-01 +1.1846e+00 +1.1087e+00 +2.9427e+00
1129 +7.148843429e+01 +7.148843429e+01 +3.784843429e+01 +3.784843429e+01 +1.1820e+00 +2.2414e+00 +2.5054e+00 -3.6483e+00 +2.4533e-01 -9.0652e-01 +8.9723e-01 -2.2131e+00 -6.3922e-01 -2.9140e+00 -8.1112e-02 +1.2405e-01 +9.5894e-02 -4.7880e+00 -4.8251e-01 +3.8061e+00 -4.3795e-01 +9.0655e-01 +1.4105e+00 +3.5396e+00
2074 +6.592097359e+01 +6.592097359e+01 +3.228097359e+01 +3.228097359e+01 +2.8111e+00 +2.2580e+00 +9.8533e-01 -3.3658e+00 +8.3198e-01 -8.3905e-01 +5.0682e-01 -3.1648e+00 -1.2262e-01 -2.4807e+00 +7.4268e-01 -2.5747e+00 +4.9443e-01 -5.0668e+00 +1.7576e+00 +4.4423e+00 +1.1823e+00 +9.6054e-01 -1.0561e+00 +4.6515e+00
2313 +4.857933753e+01 +4.857933753e+01 +1.493933753e+01 +1.493933753e+01 +3.1793e+00 +4.5238e-01 +5.3181e-01 -3.4150e+00 +2.2651e-01 +1.1106e+00 +2.4610e+00 -9.8096e-01 -9.8152e-01 -5.3905e-01 -7.9385e-01 -1.1564e+00 +1.0646e+00 -5.0312e+00 +1.8873e+00 +1.9531e+00 -9.1511e-01 +1.2451e+00 +2.0614e-01 +3.7780e+00
3106 +3.846935084e+01 +3.846935084e+01 +4.829350839e+00 +4.829350839e+00 +2.2425e+00 +2.6402e+00 +3.6465e+00 -4.1143e+00 +8.9522e-01 -7.2283e-01 +8.1966e-01 -3.2415e+00 -6.5352e-01 -2.6872e+00 +4.3548e-01 -7.2111e-01 +1.6789e+00 -4.2615e+00 -5.6943e-01 +2.6504e+00 -7.4840e-01 +2.0004e+00 +3.0576e-01 +3.5155e+00
4543 +3.633622976e+01 +3.633622976e+01 +2.696229764e+00 +2.696229764e+00 +1.2916e+00 +1.5075e+00 +1.5402e+00 -3.2801e+00 -5.7596e-01 -4.1160e-01 +1.1592e+00 -2.3938e+00 -6.3537e-01 -1.5990e+00 +2.0764e-01 -2.1094e+00 +1.8147e+00 -3.6456e+00 +1.9832e+00 +3.1071e+00 -9.1390e-01 +6.2576e-01 -1.2059e+00 +3.2641e+00
4558 +3.594137963e+01 +3.594137963e+01 +2.301379631e+00 +2.301379631e+00 +6.9855e-01 +1.3609e+00 +1.7284e+00 -3.7180e+00 -1.5736e+00 -3.2378e-01 +1.5874e+00 -2.4214e+00 -3.2611e-01 -4.4911e-01 -5.1445e-01 -1.9682e+00 +1.4774e+00 -3.7670e+00 +1.5994e+00 +3.5237e+00 -5.5224e-01 +2.8748e-01 -1.2494e+00 +3.0665e+00
4779 +3.304422748e+01 +3.304422748e+01 -5.957725236e-01 -5.957725236e-01 +2.2495e+00 +5.8323e-01 +8.7692e-01 -3.4916e+00 -7.7061e-01 -3.9289e-01 +1.6902e+00 -1.7395e+00 -3.0723e-01 -2.4048e+00 +1.4825e-01 -2.5919e+00 +5.2964e-01 -5.7123e+00 +2.1788e+00 +2.2170e+00 -9.9506e-01 +1.2569e+00 -1.1631e+00 +3.9719e+00
4850 +2.989233042e+01 +2.989233042e+01 -3.747669578e+00 -3.747669578e+00 +1.8604e+00 -2.9999e-01 +1.8138e+00 -3.9731e+00 -4.2004e-02 +6.2025e-01 +3.1268e+00 -1.0976e+00 -3.0981e-01 -1.4924e+00 -2.4302e-01 -1.9658e+00 +7.8851e-01 -5.0142e+00 +2.2625e+00 +1.3126e+00 -2.2807e+00 +1.0442e+00 +3.4409e-01 +3.3022e+00
5612 +2.775509285e+01 +2.775509285e+01 -5.884907152e+00 -5.884907152e+00 +1.5984e+00 +1.9090e+00 +1.4572e+00 -3.6785e+00 -4.0479e-01 -1.3461e+00 +1.4322e+00 -3.0274e+00 -9.5774e-01 -1.1098e+00 -3.9737e-01 -1.3130e+00 +2.4638e+00 -4.4687e+00 +7.1289e-01 +2.3727e+00 -2.2987e+00 +2.3263e+00 -1.3220e+00 +3.2349e+00
5635 +2.033755048e+01 +2.033755048e+01 -1.330244952e+01 -1.330244952e+01 +1.1330e+00 +1.7751e+00 +1.6819e+00 -3.7122e+00 -9.6114e-01 -1.0345e+00 +1.5948e+00 -2.7359e+00 -6.1254e-01 -8.3853e-01 +2.1221e-03 -1.5295e+00 +2.0226e+00 -4.6586e+00 +9.2327e-01 +2.4483e+00 -2.3743e+00 +2.2580e+00 -1.0859e+00 +3.1494e+00
5999 +1.915715374e+01 +1.915715374e+01 -1.448284626e+01 -1.448284626e+01 +1.6112e+00 +2.0455e+00 +2.2157e+00 -5.2181e+00 -1.5608e+00 +1.0282e+00 +1.3019e+00 -1.5887e+00 -8.7827e-01 -1.8427e+00 +9.8002e-01 +2.6771e-01 +2.1944e+00 -3.8205e+00 +2.4471e+00 +2.9748e+00 -1.4853e+00 +9.2485e-01 +4.6811e-01 +2.3093e+00
7010 +1.588173414e+01 +1.588173414e+01 -1.775826586e+01 -1.775826586e+01 +1.2593e+00 +2.8297e+00 +1.9325e+00 -4.0988e+00 -2.3631e-01 -1.0240e-01 +2.4795e+00 -2.3512e+00 -2.4401e-01 -2.1971e+00 -1.0136e+00 +4.8810e-01 +6.0910e-01 -4.8874e+00 +2.9170e-01 +3.0191e+00 -1.1958e+00 +1.9265e+00 +6.8818e-01 +3.1752e+00
7038 +1.382482379e+01 +1.382482379e+01 -1.981517621e+01 -1.981517621e+01 +2.1404e+00 +2.9984e+00 +2.2468e+00 -4.7250e+00 +6.4984e-03 +4.4746e-01 +2.4261e+00 -1.8892e+00 -4.8966e-01 -2.0423e+00 -3.5810e-01 +8.2611e-01 +1.0205e+00 -4.2971e+00 +7.8827e-01 +3.2363e+00 -6.7624e-01 +1.2145e+00 +6.4246e-01 +2.7522e+00
8426 +1.332649798e+01 +1.332649798e+01 -2.031350202e+01 -2.031350202e+01 +1.4527e+00 +2.1988e+00 +2.3376e+00 -4.8335e+00 -1.3802e+00 +4.6212e-01 +2.8640e+00 -1.9539e+00 -8.7118e-01 -2.1474e+00 -1.2895e+00 +4.3913e-01 +1.0994e+00 -4.7466e+00 +1.4923e+00 +2.5992e+00 -1.4018e+00 +1.4689e+00 +2.1227e-01 +3.0685e+00
8440 +1.167956416e+01 +1.167956416e+01 -2.196043584e+01 -2.196043584e+01 +1.3306e+00 +2.6943e+00 +2.1308e+00 -4.8127e+00 -1.6884e+00 +4.1081e-01 +2.1363e+00 -2.4441e+00 -4.9076e-01 -2.0114e+00 -5.5851e-01 +7.2755e-01 +9.5621e-01 -4.3287e+00 +1.4897e+00 +2.5201e+00 -1.3987e+00 +1.6421e+00 +4.8337e-01 +3.1870e+00
8881 +1.073453900e+01 +1.073453900e+01 -2.290546100e+01 -2.290546100e+01 +1.6172e+00 +2.4392e+00 +2.4890e+00 -4.5446e+00 -1.2468e+00 +7.9176e-02 +3.0799e+00 -2.4787e+00 -1.8750e-01 -2.2290e+00 -1.0604e+00 -1.1174e-02 +1.2034e+00 -4.4508e+00 +1.4484e+00 +2.3356e+00 -1.6919e+00 +1.5442e+00 +4.0600e-01 +2.2959e+00
9115 +9.527664568e+00 +9.527664568e+00 -2.411233543e+01 -2.411233543e+01 +1.3144e+00 +2.4136e+00 +2.4480e+00 -4.5867e+00 -1.2267e+00 +3.8581e-01 +2.2404e+00 -2.2052e+00 -2.5658e-01 -1.8279e+00 -1.7748e+00 -3.5158e-01 +1.8173e+00 -4.3413e+00 +8.0799e-01 +2.8133e+00 -1.0075e+00 +1.0646e+00 +4.0664e-01 +2.3026e+00
9130 +8.921785969e+00 +8.921785969e+00 -2.471821403e+01 -2.471821403e+01 +1.3322e+00 +2.3179e+00 +2.3371e+00 -4.4401e+00 -1.1628e+00 +2.5740e-01 +2.3227e+00 -2.1125e+00 +1.1179e-01 -1.9817e+00 -1.1466e+00 -5.8480e-01 +1.6193e+00 -4.5309e+00 +1.0512e+00 +2.6186e+00 -7.7768e-01 +7.5135e-01 +5.5761e-01 +2.2008e+00
11993 +8.783556760e+00 +8.783556760e+00 -2.485644324e+01 -2.485644324e+01 +2.6745e+00 +2.1756e+00 +2.4659e+00 -4.2810e+00 -1.2769e+00 +1.0192e-01 +2.8995e+00 -1.9190e+00 +2.2590e-01 -2.3494e+00 -8.0929e-01 +6.7939e-01 +8.9372e-01 -3.9084e+00 +1.5139e+00 +2.0965e+00 -2.3726e+00 +1.5275e+00 +1.2024e-01 +2.8278e+00
12005 +7.656987554e+00 +7.656987554e+00 -2.598301245e+01 -2.598301245e+01 +2.7177e+00 +2.2048e+00 +2.2457e+00 -4.1149e+00 -1.3325e+00 +3.3872e-01 +3.1371e+00 -1.9302e+00 +1.0912e-01 -2.3776e+00 -9.5552e-01 +1.0964e+00 +8.6922e-01 -3.8441e+00 +1.6490e+00 +2.3061e+00 -2.5218e+00 +1.7149e+00 +1.3595e-01 +2.7881e+00
12356 +7.389145484e+00 +7.389145484e+00 -2.625085452e+01 -2.625085452e+01 +2.5966e+00 +2.0568e+00 +2.6415e+00 -4.3442e+00 -1.2243e+00 +2.4572e-02 +2.1624e+00 -2.0888e+00 +4.4575e-01 -2.0238e+00 -7.6657e-01 +4.4117e-01 +1.0445e+00 -3.2758e+00 +1.3765e+00 +2.5379e+00 -2.8151e+00 +1.8181e+00 -1.8185e-01 +2.9032e+00
12511 +6.341406431e+00 +6.341406431e+00 -2.729859357e+01 -2.729859357e+01 +1.9478e+00 +2.1073e+00 +2.8367e+00 -4.0478e+00 -1.2775e+00 -9.1054e-02 +2.8515e+00 -2.1057e+00 +4.7228e-02 -2.1330e+00 -3.8443e-01 -1.9411e-01 +9.0757e-01 -3.5681e+00 +1.4658e+00 +2.1779e+00 -2.3905e+00 +1.7381e+00 +2.2046e-01 +2.8688e+00
12517 +6.184850146e+00 +6.184850146e+00 -2.745514985e+01 -2.745514985e+01 +2.0439e+00 +2.0199e+00 +2.7249e+00 -3.9364e+00 -1.2039e+00 +6.0403e-02 +2.9696e+00 -1.9905e+00 -4.4040e-02 -1.7748e+00 -3.7687e-01 -2.3420e-01 +9.9103e-01 -3.6052e+00 +1.4957e+00 +2.1913e+00 -2.2411e+00 +1.6955e+00 +3.4724e-01 +3.0018e+00
12583 +6.104548223e+00 +6.104548223e+00 -2.753545178e+01 -2.753545178e+01 +1.9583e+00 +1.8780e+00 +2.3542e+00 -3.9478e+00 -1.3756e+00 -5.8607e-02 +2.8906e+00 -2.2916e+00 -6.1291e-02 -2.0559e+00 -6.9203e-01 -1.8630e-01 +9.3753e-01 -3.8571e+00 +1.4786e+00 +2.4880e+00 -1.9596e+00 +1.8822e+00 -2.8607e-01 +3.0651e+00
12640 +5.760499860e+00 +5.760499860e+00 -2.787950014e+01 -2.787950014e+01 +2.1579e+00 +1.9339e+00 +2.6475e+00 -3.6941e+00 -1.3067e+00 +5.7746e-03 +2.6434e+00 -2.4225e+00 +1.3963e-02 -2.3316e+00 -1.0557e+00 -1.5332e-01 +1.0338e+00 -3.7868e+00 +1.6582e+00 +2.6180e+00 -2.0996e+00 +2.1477e+00 -5.5813e-01 +2.7356e+00
13315 +4.656808485e+00 +4.656808485e+00 -2.898319151e+01 -2.898319151e+01 +2.2175e+00 +1.8220e+00 +3.3531e+00 -3.7761e+00 -1.2898e+00 -3.4688e-02 +2.8638e+00 -2.5663e+00 +4.9437e-02 -2.1287e+00 -1.2164e+00 -2.7089e-01 +1.1567e+00 -3.6907e+00 +1.3000e+00 +2.3112e+00 -2.1961e+00 +1.4648e+00 -2.5759e-01 +2.5239e+00
13573 +3.960712555e+00 +3.960712555e+00 -2.967928745e+01 -2.967928745e+01 +2.0538e+00 +1.5518e+00 +2.7309e+00 -4.1901e+00 -1.1428e+00 +3.9577e-01 +2.8548e+00 -1.8354e+00 -4.1802e-01 -1.5760e+00 -1.1885e+00 -3.1870e-01 +1.1865e+00 -3.6105e+00 +1.5931e+00 +2.1530e+00 -2.5119e+00 +1.9285e+00 -2.6795e-01 +2.1424e+00
13620 +3.764705455e+00 +3.764705455e+00 -2.987529454e+01 -2.987529454e+01 +2.0818e+00 +1.6974e+00 +2.7133e+00 -4.2075e+00 -1.2555e+00 +4.9098e-01 +2.9270e+00 -1.9917e+00 -5.0034e-01 -1.3577e+00 -1.1001e+00 -3.2121e-01 +1.2385e+00 -3.6121e+00 +1.7136e+00 +2.3211e+00 -2.5506e+00 +1.9795e+00 -4.6058e-01 +2.1798e+00
13632 +3.471490854e+00 +3.471490854e+00 -3.016850915e+01 -3.016850915e+01 +1.9589e+00 +1.8149e+00 +2.7154e+00 -3.9925e+00 -1.2511e+00 +3.9261e-01 +2.8799e+00 -1.9577e+00 -5.0353e-01 -1.9387e+00 -1.1271e+00 -2.6746e-01 +1.2132e+00 -3.7000e+00 +1.8876e+00 +2.1177e+00 -2.3577e+00 +2.1186e+00 -2.3432e-01 +2.0663e+00
13650 +3.161096326e+00 +3.161096326e+00 -3.047890367e+01 -3.047890367e+01 +1.7794e+00 +1.8293e+00 +2.6351e+00 -4.0367e+00 -1.3529e+00 +4.9826e-01 +2.8271e+00 -2.0902e+00 -6.4086e-01 -1.7460e+00 -1.1208e+00 -1.5729e-01 +1.2632e+00 -3.5999e+00 +1.6754e+00 +2.1454e+00 -2.3189e+00 +2.1439e+00 -2.3802e-01 +2.0104e+00
13657 +2.750580118e+00 +2.750580118e+00 -3.088941988e+01 -3.088941988e+01 +1.8426e+00 +1.8949e+00 +2.6257e+00 -3.9873e+00 -1.3178e+00 +5.5870e-01 +2.6353e+00 -2.0462e+00 -5.2961e-01 -1.9091e+00 -1.3247e+00 -4.4575e-01 +1.3185e+00 -3.7816e+00 +1.6835e+00 +2.2069e+00 -2.4141e+00 +2.0223e+00 -3.7413e-01 +2.0180e+00
14230 +2.459162342e+00 +2.459162342e+00 -3.118083766e+01 -3.118083766e+01 +1.7092e+00 +1.7554e+00 +2.7866e+00 -3.7365e+00 -1.0102e+00 +4.2251e-01 +2.9957e+00 -2.0040e+00 -3.9006e-02 -1.9763e+00 -5.3043e-01 -4.1087e-01 +1.3166e+00 -3.5810e+00 +1.5810e+00 +2.1833e+00 -2.4913e+00 +2.0505e+00 +6.7425e-02 +2.0511e+00
14828 +2.443699806e+00 +2.443699806e+00 -3.119630019e+01 -3.119630019e+01 +1.9181e+00 +1.8707e+00 +2.5090e+00 -3.6105e+00 -1.2651e+00 +2.2817e-01 +3.4668e+00 -1.8265e+00 -3.4470e-01 -1.5740e+00 -8.4298e-01 -4.8832e-01 +1.0977e+00 -3.9129e+00 +1.7382e+00 +2.2511e+00 -2.7602e+00 +2.0882e+00 -5.0278e-01 +2.2627e+00
15141 +2.306556198e+00 +2.306556198e+00 -3.133344380e+01 -3.133344380e+01 +1.9202e+00 +1.9268e+00 +2.6171e+00 -3.7345e+00 -1.1846e+00 +1.3190e-01 +3.4512e+00 -1.9547e+00 -1.1629e-01 -1.3196e+00 -9.4886e-01 -2.6180e-01 +1.1725e+00 -3.6516e+00 +1.2769e+00 +2.2745e+00 -2.5941e+00 +2.2511e+00 -1.3615e-01 +2.3179e+00
16027 +2.107505664e+00 +2.107505664e+00 -3.153249434e+01 -3.153249434e+01 +2.2157e+00 +1.9137e+00 +2.7747e+00 -3.9407e+00 -1.0450e+00 +2.9552e-01 +3.4694e+00 -1.9274e+00 -2.7762e-02 -1.6658e+00 -1.0828e+00 -2.6767e-02 +1.0475e+00 -3.5695e+00 +1.2924e+00 +2.4000e+00 -2.4708e+00 +2.2487e+00 -9.2579e-02 +2.2109e+00
16246 +2.005596515e+00 +2.005596515e+00 -3.163440348e+01 -3.163440348e+01 +1.9807e+00 +2.0081e+00 +2.6965e+00 -3.7566e+00 -9.9402e-01 +2.0997e-01 +3.2153e+00 -2.1527e+00 -1.2667e-02 -1.5091e+00 -9.5813e-01 -3.1586e-01 +1.2243e+00 -3.5448e+00 +1.3098e+00 +2.3123e+00 -2.9107e+00 +2.2556e+00 -2.9352e-01 +2.2547e+00
18472 +1.926831832e+00 +1.926831832e+00 -3.171316817e+01 -3.171316817e+01 +2.1193e+00 +1.8642e+00 +2.6744e+00 -3.8880e+00 -9.0301e-01 +5.4861e-01 +3.1580e+00 -1.9086e+00 +3.8889e-02 -1.5290e+00 -5.7460e-01 +6.6246e-02 +1.2747e+00 -3.3770e+00 +1.4637e+00 +2.2103e+00 -2.9631e+00 +1.9808e+00 +1.9997e-02 +2.5425e+00
20777 +1.870217431e+00 +1.870217431e+00 -3.176978257e+01 -3.176978257e+01 +2.1351e+00 +1.7870e+00 +2.5454e+00 -3.8061e+00 -8.3975e-01 +4.7214e-01 +3.2122e+00 -1.6452e+00 -8.8239e-02 -1.5906e+00 -3.7989e-01 +1.1345e-01 +1.1580e+00 -3.4386e+00 +1.7446e+00 +2.2281e+00 -2.8491e+00 +2.0764e+00 -1.7296e-01 +2.5095e+00
20970 +1.756675879e+00 +1.756675879e+00 -3.188332412e+01 -3.188332412e+01 +1.8015e+00 +1.7152e+00 +2.5571e+00 -3.8443e+00 -9.0341e-01 +6.6282e-01 +3.3193e+00 -1.6272e+00 -2.0173e-01 -1.6323e+00 -3.8009e-01 +1.1047e-01 +1.1947e+00 -3.3600e+00 +1.5744e+00 +2.2779e+00 -2.8058e+00 +2.4119e+00 +3.6014e-02 +2.3431e+00
21147 +1.554829895e+00 +1.554829895e+00 -3.208517010e+01 -3.208517010e+01 +1.8501e+00 +1.7974e+00 +2.5932e+00 -3.8345e+00 -9.8194e-01 +5.8559e-01 +3.3631e+00 -1.6999e+00 -1.3535e-01 -1.4803e+00 -6.0920e-01 +7.0008e-02 +1.1264e+00 -3.4589e+00 +1.5497e+00 +2.3179e+00 -2.9182e+00 +2.3120e+00 -4.8199e-02 +2.3009e+00
21217 +1.502815969e+00 +1.502815969e+00 -3.213718403e+01 -3.213718403e+01 +2.0616e+00 +1.8500e+00 +2.4831e+00 -3.7836e+00 -8.3621e-01 +6.2422e-01 +3.3796e+00 -1.8165e+00 -2.6746e-01 -1.6140e+00 -8.0874e-01 +4.8804e-02 +1.1204e+00 -3.6388e+00 +1.4624e+00 +2.2548e+00 -2.7705e+00 +2.2947e+00 -4.4583e-02 +2.2406e+00
21317 +1.449440416e+00 +1.449440416e+00 -3.219055958e+01 -3.219055958e+01 +1.9567e+00 +1.8905e+00 +2.4640e+00 -3.8754e+00 -7.4973e-01 +6.7622e-01 +3.2683e+00 -1.8489e+00 -2.6950e-01 -1.4563e+00 -7.0101e-01 -6.3681e-02 +1.1575e+00 -3.6264e+00 +1.3570e+00 +2.2375e+00 -2.7772e+00 +2.3481e+00 +1.5299e-03 +2.2639e+00
21397 +1.315609431e+00 +1.315609431e+00 -3.232439057e+01 -3.232439057e+01 +1.8589e+00 +1.9410e+00 +2.3985e+00 -3.8149e+00 -8.0378e-01 +4.9286e-01 +3.2266e+00 -1.8311e+00 -3.1055e-01 -1.5363e+00 -7.1460e-01 -9.9482e-02 +1.2198e+00 -3.6510e+00 +1.4499e+00 +2.2270e+00 -2.6470e+00 +2.3684e+00 +6.5045e-02 +2.1573e+00
21559 +1.160672621e+00 +1.160672621e+00 -3.247932738e+01 -3.247932738e+01 +1.7813e+00 +2.1294e+00 +2.4329e+00 -3.8203e+00 -9.4457e-01 +5.3148e-01 +3.1842e+00 -1.8701e+00 -3.4526e-01 -1.6236e+00 -8.0150e-01 -1.1645e-01 +1.2827e+00 -3.5805e+00 +1.4388e+00 +2.2041e+00 -2.7303e+00 +2.3783e+00 -1.4546e-02 +2.0441e+00
22654 +1.147105662e+00 +1.147105662e+00 -3.249289434e+01 -3.249289434e+01 +1.7216e+00 +1.8718e+00 +2.6317e+00 -3.8458e+00 -1.2167e+00 +6.2239e-01 +3.6529e+00 -1.6832e+00 -3.0578e-01 -1.2148e+00 -1.1076e+00 -3.0863e-01 +1.2119e+00 -3.6817e+00 +1.4262e+00 +2.1642e+00 -3.0472e+00 +2.3568e+00 -2.6459e-01 +2.0277e+00
22797 +1.075801078e+00 +1.075801078e+00 -3.256419892e+01 -3.256419892e+01 +1.6590e+00 +1.8707e+00 +2.6000e+00 -3.6995e+00 -1.2662e+00 +6.6777e-01 +3.6670e+00 -1.7462e+00 -4.1477e-01 -1.4032e+00 -1.2274e+00 -2.2048e-01 +1.1417e+00 -3.6738e+00 +1.4300e+00 +2.0621e+00 -3.0788e+00 +2.3838e+00 -1.8005e-01 +2.0415e+00
22798 +1.024304989e+00 +1.024304989e+00 -3.261569501e+01 -3.261569501e+01 +1.6502e+00 +1.8204e+00 +2.5954e+00 -3.7824e+00 -1.2244e+00 +6.1726e-01 +3.5848e+00 -1.7367e+00 -3.6421e-01 -1.3516e+00 -1.2995e+00 -1.0058e-01 +1.1069e+00 -3.6573e+00 +1.4215e+00 +2.1931e+00 -3.0244e+00 +2.3655e+00 -2.0379e-01 +2.0085e+00
